0,2012-7-14,三甲,汉末，无人不知曹丞相熟兵法，善计谋，好妇人。巴蜀自古出美女，刘备自占此地便提心吊胆，怕曹贼惦记。法正献计，吩咐如此如此，则巴蜀无忧矣。三日后，巴蜀选美大赛隆重开幕，大张旗鼓，惹得老曹心猿意马，前三甲终于火热出炉。魏国细作精干，火速将三甲玉绘加急魏都。丞相过目一惊，遂不提巴蜀之事。（@犀小莉）
0,2012-7-14,在下,刘备走进草庐，只见一个俊雅的先生在目不转睛的盯着电脑，脸上满是焦急的神色。刘备上前拜曰：“在下刘备。”先生头也不抬的说：“在下泷泽萝拉，别烦我。”(@yutourr)
0,2012-7-15,说明了什么,“问：哈尔滨2400万大奖得主再中500万仅隔2个月说明什么？”“答：明白人多了，骗子不好招了”（@pufei）
0,2012-7-15,等船,十年前，女: “对不起，我不会喜欢你的，你不要再坚持了，你这就好比在北四环车流里等船，而船是永远不会来的，有意思伐。”男生听后默默走开，十年后，在北京一个暴雨交加的下午，我听到一名城市排水规划设计师给我讲述了这个故事。
0,2012-7-15,成功人士,某企业家向身边的美女滔滔不绝地炫耀如何从哪几个方面辨别真正成功人士: 1、没有名片；2、自己不开车；3、衣服没logo；4、没有小区名，只有门牌号；5、每天午睡；6、经常在郊区活动；7、包里现金很少……旁边一位农民兴奋地打断：＂这种人，我们村全是！＂
0,2012-7-16,奥总移民,7月14日，奥巴马在弗吉尼亚州竞选演说时，一场大雨，把总统淋得如落汤鸡。在接受记者采访时，奥巴马沮丧地说：如果竞选失利，他将申请移民中国，在中国再小的官，最起码有人给打伞…
0,2012-7-16,信春哥,日前据青年作家独孤意爆料，称李宇春新恋情的男主角是身家过亿的山西煤老板。我擦，煤老板为了矿工永生不择手段，从此煤矿无伤亡！安得春哥法力无边，大庇天下煤矿俱欢颜！（@xie107）
0,2012-7-16,只要肯努力,今天，看着老板开着崭新的宝马徐徐在大楼前停下，我不禁露出了艳羡的目光。老板似乎察觉了我的眼神，便对我说：“只要你肯好好努力、发奋工作，到了明年这时候，我就能开上一辆更好的车啦。”（@iyayx）
0,2012-7-16,第一反应,今天烧饭的时候，锅里的水还没干我就倒油了~！ 结果冒火了，火焰好高好大，MB就和新东方的厨师一样牛逼的那种火焰！ LZ很心慌，着火怎么办啊！ LZ紧张死了！ 脑中有许多个念头：1，泼水（看到着火的本能） 2，盖上锅盖 但是，我实际的第一反应竟然是把厨房的灯给关了！ 我简直就是沙比！（糗百）
0,2012-7-16,她毕竟只是个娃娃,楼主您好，我是淘宝网店的客服。你寄回的充气娃娃我们已经帮你修好，马上给你寄回去。但请你别那么残暴的对待她，她毕竟只是个娃娃。充气娃娃寄回来时，所有在场的工作人员都落泪了。（@ll308）
0,2012-7-16,一箭之仇,惊悉伦敦街头出现伊利牛奶广告，作为华夏子孙，我顿时潸然泪下，仰天大呼，苍天啊，鸦片战争的一箭之仇终于可以报了！
0,2012-7-16,田螺姑娘地库版,刚从建外soho地库出来，发现忘带钱包，交不了停车费被困地库出口。后面车里一好心姑娘替我掏了18块钱停车费，还把找回来的32块钱也塞给我，说：一会儿万一您再进个地库，可就不一定能碰见我了。真是叫我太感动了！~~这还不是高潮，后来我管姑娘说要个电话方便还钱，姑娘说：钱都给了，就别惦记人了。（@张岩）
0,2012-7-16,刹车,刚才我前面一辆小车突然猛的一脚刹车停在路中间，后面各种喇叭。这时车窗里伸出一只手握着一个被扯下来的方向盘挥了挥，所有人都安静了...（@FlyChina）
0,2012-7-16,啥叫通货膨胀,三十年前，台湾伪富男能娶个大陆顶级美女；二十年前，台湾干爹能在大陆南方养个婚外干闺女；十年前，台湾农民能花很少钱领回去一个大陆妹；五年前，大陆精英男能娶个台湾精英女；这两年，大陆富二代集中迎娶台湾女明星。这，就叫通货膨胀。（@历史袁老师归来）
0,2012-7-16,同一件事,@贾樟柯：一个国家，必须有挑战威权的声音，也必须有敢于批评大众的身影。惧怕大众和惧怕威权是同一件事情。
0,2012-7-17,我们没有看到我们想要的创新,"“过去我们一直关注Google, 但是最近两年，我们没有看到我们想要的创新，甚至于在搜索引擎的许多方面，我们认为是Google在向我们学习。”（百度工程部副总裁王梦秋）"
0,2012-7-17,中国梦,美国著名评论家迈克尔.安提说：“中国的富人成立了一个独立的王朝；在当今中国，如果没有一个好爸爸，年轻人仅仅靠学历和勤奋很难获得一个好职位。腐败和关系已经被大众所熟知，以前中国人还相信凭借勤奋可以使人生活的更好，现在他们的中国梦已经被终结了。”（袁小红）
0,2012-7-17,小包弟,1987年4月17日，巴金在写给冰心的信中说：不管有没有知识，我脸上给打了上了知识分子的金印，一辈子也洗刷不掉了。可悲的是一提到知识分子，我就仿佛看见我家里的小包弟。它不断地作揖摇尾，结果还是给送进了解剖室。巴金信中所说的小包弟，是他家中的一条狗。（@陈远）
0,2012-7-17,奶奶的QQ,过年的时候教会了爷爷奶奶用电脑，还申请了个QQ号给他们。。。。昨天偶然瞟到奶奶的Q上面的状态，瞬间石化了。。＂当你不去旅行，不去冒险，不去谈一场恋爱，不过没试过的生活，挂着QQ，刷着微博，逛着淘宝，干着我80岁都能做的事情。。你要青春有毛线用。＂（@Scswga）
0,2012-7-17,新战法,就中国军舰在南沙搁浅一事，央视特约评论员、解放军少将张召忠指，这是解放军演练新战法。我国军舰一旦学会搁浅，美国海军核潜艇打不到，航空兵炸不沉。（@uGalaxy）
0,2012-7-17,中国现在有两股势力,"看多了新闻，终于发现，中国现在有两股势力，一正一邪。正义的一方叫做""有关部门""，他们无处不在，无所不管；邪恶的一方叫做""临时工""，几乎所有的事故、丑闻和人为灾难，都是这个组织的人干的。"
0,2012-7-18,泷泽美眉的作品终于下载好了,花了一整夜，泷泽美眉的作品终于下载好了，可是没想到一个多小时的视频里，自拍、聊天、叠毛巾、吃饭就占了一个小时，目睹了整个剧情的刘先生称：“我活了42年，他们两个是我见过最无聊的人”。（@东土大唐三俗和尚）
0,2012-7-18,肇事者留下的纸条,去停车场取车，发现车头灯被人撞坏了！而且还有不少划伤！附近没见肇事车辆！但是还好，雨刷下压着一张纸条，是肇事者留下的。我拿起来，见上面写着：“抱歉，倒车时不小心撞了你的车灯，现场目睹的人看到我留这张字条时都对我点头面露微笑，他们以为我在写姓名和电话号码给你，可是我没有~~~
0,2012-7-18,目睹了整个事件的刘先生,昨天，广东惠州最高气温达到35℃。上午10点左右，两名女士因为一人不小心将雪糕擦到另一人身上，在大街上争吵了一个半小时。最后其中一个因中暑头晕倒地，被送进了医院。目睹了整个事件的刘先生称：“我活了42年，她们两个是我见过最无聊的人”。（南都）
0,2012-7-18,内部事务,俄罗斯一巴掌中国原地转了仨圈。缓过神来后，下意识地理了理衣衫，说到：中俄渔船事件属于上合组织内部事务，反对第三方国家无端干涉。(Jian Alan Huang)
0,2012-7-18,木棍,一天老妈同事在接待客户，拿着那客户手写的一张单子，瞅了好久，弱弱地问：木棍，你叫木棍？ 那客户脸都绿了，黑化地回：我叫林昆！然后整个办公室在3秒内一片静寂。。。接着狂笑
0,2012-7-18,猜不到吧,有次，我问我朋友是哪里人，她说：“你猜嘛~”，我说得给点提示，她说：“我的省份是以h开头的。”我说：“那…湖南？”“不对”“湖北？”“不对”“这…难不成是河南河北…口音不像啊…”“嘿嘿，猜不到吧，”她咧开嘴，憨厚的一笑，“告诉你吧，是————湖建！
0,2012-7-18,地狱模式,上辈子投胎时，手贱，点到了地狱模式，到了兲朝，升级难，怪太猛，钱难赚，装备贵，药还经常不会补血反而扣血，还有外挂，没钱还组不到队。尼玛这破游戏太高端了，还找不到BUG、贼多的RMB玩家，还有级别限制，满级了就强制删号 玩家那么多，服务器也不爆。
0,2012-7-18,碉堡的销售,昨天我去超市买套套，遇见一个很碉堡的销售~~~~~我想买冈本，然后一个杜蕾斯的销售跑过来跟我说冈本不好用。我问为啥，她一脸严肃的跟我说，难道你不觉得冈本有点小？我听了之后愣了一下，默默的说。。。。嗯。。。是。。。
0,2012-7-19,阿姨,妈妈问女儿：“给爸爸打电话没有，中午回家吃饭不？” 她说：“我给爸爸打电话，是一个阿姨接的。” 妈妈心里一沉，不高兴了。 女儿继续说：“阿姨说了：‘您拨打的电话正在通话中，请稍后再拨。”
0,2012-7-19,剩男剩女,"【新词解释】剩男剩女,是指早已过了适婚年龄,但无人问津,被社会遗弃,连字典都不愿收留的男女。（@blogtd）"
0,2012-7-19,抄抄抄,二十五年前，在深圳的某教室内，老师怒斥学生：“抄抄抄，你就知道抄袭作业，将来到了社会上你还敢这么抄?”男孩一句话都没说。二十五年后，在企鹅新品发布会上，某老总讲出了这个故事。（via 人人）
0,2012-7-19,赶快给张召忠去个电话,阿萨德：赶快给张召忠去个电话，问他愿不愿意现在宣布自由军获胜？给他说明白多少钱都行。秘书：总统，他不同意，他说你以前不找他，他马上要宣布你是中国人民的老朋友。阿萨德：@#￥*& （@pufei）
0,2012-7-19,日本文学小故事,日本文学小故事：夏目漱石有一天叫他的学生翻译 I love you，有的学生翻做“我爱你”。夏目说，日本人怎么可能说这样的话呢？“今天月色很好”就足够了。目睹了整个事件过程的泷泽小姐表示，活了二十几年从没见过这么无聊的人...（完）（rrenhaeusler）
0,2012-7-19,（含图卦）全职编辑,寻铂程斋（含图卦）全职编辑地点：成都，有驾照更好。应聘邮件要求：个人微博或博客地址，5个经常上的网站，5本最近读的书，5个推荐给喷嚏的网页链接。1则140字的上述某项内容评价。或者模仿一期图卦——发送到：dapenti#dapenti.com (# 换成 @) ??
0,2012-7-19,阿部和阿炳,阿部和阿炳——日本留学生阿部从南京去福州不慎将二胡落在列车上，次日报失，乘警迅速于行李架上找到，阿部表示很感谢；中国本地学生阿炳不慎将二胡落在车上，报失。乘警连声发问：为什么要带二胡上车，有没有易燃易爆物，有没有买票，有没有在车上非法卖唱？没收非法收入、罚款……然后，阿炳就瞎了。（李承鹏）
0,2012-7-20,搓澡,一扬州师傅给我搓澡，先说他三孩子，两个大学生在读，另一个高级美发师，我已经伸出大拇指，由衷赞扬。又说：他从小在胡总书记五代居住的老房子附近长大，现居住地离江总书记的老家不到十公里。要不是他按住我，我就起身给他搓澡了。(@仲达文)
0,2012-7-21,顺丰镖局,客服：你好，很高兴为您服务！ 客户：你好，请问是顺丰镖局吗？ 客服：。。。不好意思，是顺丰速运！ 客户：这里有趟镖，派人来接一下！ 客服：…….!!!
0,2012-7-21,瞎听瞎写,美国丹佛枪击案发生后，一名曾发布网帖称“事发后有5辆警方卡车运送300多具尸体到殡仪馆”而被拘留的男子贾斯丁，在接受美国之音采访时表示，自己只有六年级水平，完全是瞎听瞎写。
0,2012-7-21,不差人,俄罗斯：中方有渔民失踪吗？中国：有还是没有啊？俄罗斯：有没有，你心里还不清楚吗？中国：那，没有？俄罗斯：这个可以有。中国：那就有一个？
0,2012-7-22,英雄本色,@赵忠祥：今晨暴雨过天气晴，通过电视传来一片深深的感动，在雨中在夜里北京有十多万名各级领导和专业人员和那么多好人彻夜不眠不休，为了广大市民的安宁和遇困人员的安危倾尽全力、持续拚博…北京，大爱北京…沧海横流方显出英雄本色！【最右】@棠狸花: 随着湿润季节的来临，干涸的北方大地上，下起了瓢泼大雨，万物开始躁动。大水尚未退去，北京大雨林里的十万名领导开始钻出巢穴，它们一边坚持的为过路的私家车收费一边悄悄的的给路边抛锚的私家车贴上罚单，以此划明这是自己的领地……大雨过后就又到了领导们交配的季节。
0,2012-7-22,高度,据北京卫视报道：北京市民高度肯定北京政府在这次暴雨中的工作。。新闻播出后，群众纷纷发起寻人行动，希望找到这位叫“高度”的北京市民。
0,2012-7-22,在我短短的一生中,在我短短的一生里，百年一遇的洪水见过10次，千年一遇的地震见过2次，唯独四年一遇的全民大选还没遇见过。更糟糕的是，在天灾无情人祸更甚面前，我们正遭遇5000年一遇的政府。（@司令本）
0,2012-7-22,windows8有什么稀奇,windows8有什么稀奇？我十几年前就用到windows98了。(@花朵3GS)
0,2012-7-22,谈判破裂,自从我国引入劫持人质现场谈判专家制度，劫匪被击毙的几率反而提高。专家们把现场谈判的录音拿来研究，发现总是到这一句时谈判宣告破裂：“你一定要相信党和政府。”
0,2012-7-23,大雨来临时的北京精神,大雨来临时的北京精神：水淹上来要厚德，救援不到要包容，逃生手段要创新，侥幸生还要爱国。（不愿睁眼的熊V）
0,2012-7-23,悲恸是一种非常私人的经验,【北野武对东日本地震的感言】“悲恸是一种非常私人的经验。这次震灾并不能笼统地概括为“死了2万人”一件事，而是“死了1个人”的事情发生了两万件。两万例死亡，每一个死者都有人为之撕心裂肺，并且将这悲恸背负至今。”（@StarKnight）
0,2012-7-23,港澳高速南岗洼路段,@丑鱼尼莫：太惨了，被淹的京港澳高速南岗洼路段...哀悼逝者，祝福生者
0,2012-7-23,一个人吃肯德基,一个人吃肯德基。边上另一桌坐了四个女的，一直讲一些老掉牙的恐怖灵异故事，却怕得要死。到最后我实在烦了，淡定地吃完擦嘴，对着座位边上的空气说：“奶奶，吃完了吗？吃完我们回去了。”然后一只手假装挽着一个人，在四人惊恐的眼神中走了出去。(Scswga)
0,2012-7-23,当车掉进水里,《荒野求生》贝爷教导我们，遇到车掉进水里，可以用腰带的金属部分绑鞋上或者可以把车座上的头枕拿下来用金属棍部分敲碎玻璃逃生。（@xie107）
0,2012-7-24,省省吧,@慕容雪村：一老骗子，行骗多年，每次行骗，都要自夸正直：「为了那些受苦受难的人，请伸出援手」「经手自肥，天诛地灭」。几十年间屡屡得手，但久而久之，也会露出马脚，老骗子兀自不觉，一见有机可乘就含泪向众人劝捐：请伸出援手！其状甚是感人，不过只换来一阵哄笑，有人道：大哥，你这招早就不灵了，省省吧。
0,2012-7-24,学习型社会,短短的五年时间内，天朝人民学会了地震生存、泥石流躲避、火车逃难、城市内涝避险、反劫机、有毒食品鉴别等多项高难度生存技能，感谢国家落实了建设社会主义学习型社会的目标。（pufei）
0,2012-7-24,打死我也不说,一旦发生重大事故，第一时间炒掉官员的是韩国，第一时间官员辞职的是日本，第一时间出来演讲的是美国，第一时间总理辞职的是意大利，第一时间承诺对事件负责的是塔利班，第一时间抓临时工或农民工，领导高度重视，亲切慰问，随后号召捐款的是哪个，嘿，打死我也不说！
0,2012-7-25,市长问答,市长问：这么大水，村里有伤亡吗？村民异口同声：没有！我们村组织得好，转移得快。又问：村里受损失了吗？村民开心地说：感谢党，我们还拣到了好多车，赚了呢！再问：房子有冲塌的吗？村民：早被强拆光了，大水晚了一步。问：庄稼受淹吧？村民：没事，地都卖给开发商了！
0,2012-7-26,能不能光明正大点,本人苦逼自来水公司小职员一枚，专职检修水表，最近查水表越来越难了，老跟用户解释半天，有几次还差点挨打。只想说一句，那些搜捕抓人的想进门，能不能光明正大点，为啥非要说自己是查水表的，这让我们这些专职检修水表的人情何以堪，有木有。（糗百）
0,2012-7-26,走在雨里,北京人走在雨里不小心摔了一跤，起身骂道：“这NM谁修的破路？”。天津人走在雨里不小心摔了一跤，起身朝围观群众作个揖：“对不起啊老几位，介尼玛玩现了。”(xie107)
0,2012-7-26,美国是一个可怕的国家,美国是一个可怕的国家。前不久该国内华达州一位怀孕七个月的妇女被强制堕胎。上周末，首都华盛顿暴雨成灾，近郊马里兰州山洪暴发，死伤人数至今没有公布。佛罗里达州一家周报做出八个报道此事的版面，昨晚全部被撤。该国房地产大亨川普因为在推特上批评了几句，今天竟然被限制发言！（@假装在纽约）
0,2012-7-26,·21”暴雨最新灾情,@人民日报：【北京“7·21”暴雨最新灾情】记者余荣华从北京市防汛抗旱指挥部正在举行的情况通报会上获悉，截至目前，北京市共发现77具遇难者遗体，其中66名遇难者身份已经确认，11名遇难者身份还在确认中。已确认身份的66人中，遇难人员61人（男36人，女25人），因公殉职5人。
0,2012-7-26,道不行，乘桴浮于海,突然间明白了孔子说的“道不行，乘桴浮于海”的意思——孔二爷说的是：这道路建设要是没搞好啊，就自个儿找东西漂着走吧……（@东东枪）
0,2012-7-26,中国体育,问：为什么乒乓球会成为中国体育传统强项？答：因为中国人面对困难都善于推和挡。问：为什么中国在田径项目上较弱？答：因为强手都没参赛，你看官员们带着很多钱都可以跑得很快、跳得很高。问：为什么中国跳水队一直都很出色。答：因为他们都是股民。问：中国老百姓最擅长的体育项目是什么？答：潜水。（@日天铁巨人）
0,2012-7-28,hey，朱德,@洋葱周刊 ： 伦敦奥运开幕式选用红歌《hey，朱德》作为压轴歌曲，引发热议。据导演介绍，这一选择有深意，该歌曲是由同情革命的披头士乐队于1968年所作，其中有“hey，朱德，don't make it bad”的歌词。当时，中国文革刚刚开始，词作者向中国隐晦喊话，寄望地位较高的元帅朱德勇于担当，出面阻止乱象。【最右】@光头铅笔:据说这首歌描述的背景是井冈山初期，面对严峻的斗争形势，军中弥漫着消沉绝望的情绪。深夜，朱总司令找到毛主席，推心置腹的谈了自己对革命前景的忧虑，毛主席听完微微一笑，对总司令说： H
0,2012-7-28,最后一个节目最能感动我,刚看完奥运会直播，虽然没有08年大气，但是我觉得最后一个节目最能感动我，一个外国举办奥运会，唱的居然是中国歌星孙燕姿的《Hey Jude》，身为一个中国人我感觉非常自豪，感觉北京奥运会依然在继续，在薪火相传，是中国人的转起，不转不是中国人！（@大头和他的朋友们）
0,2012-7-28,导演,英国的导演把每个表演者当成独立又有故事的“人”。北京导演眼中表演者就只是一个“Pixel”（@bird555ya）
0,2012-7-29,为什么冠军,@英式没品笑话百科：问：叶诗文为什么游得那么快拿到了冠军？答：因为双鱼座的叶诗文的英文名叫Yes Win !——sennheiser ；【最右】@方枪枪和他的围脖:问：孙扬为什么能得到400米自由泳冠军？答：400米自由泳？To 杨，too simple。
0,2012-7-29,我不喜欢,我不喜欢用谷歌的踩用百度的，因为有些内容几时你在谷歌搜索，一样指向百度知道和百度文库……我不喜欢用安卓IOS的踩用塞班的，因为塞班有关机闹钟……我不喜欢用推特的踩用新浪的，因为新浪有我们现实的朋友……我不知道从什么时候开始，用什么产品居然被你们用来衡量人的品味和素质。(wongbod)
0,2012-7-29,五先令你好,推特上有英国人说：一帮人边看边说北京奥运开幕式比伦敦的好，连BBC都这么说，一群中国走狗，英奸，汉奴，北京那么好，都滚到北京去吧，别在英国呆着啦。然后下面一群人跟贴：五先令你好……（@今何在）
0,2012-7-30,在水中拿下棒子,记者采访孙杨：“你偶像是？”“我本家。孙悟空。”“在你夺冠这件事上他起了什么作用？”“小时候看大闹水晶宫我就想，长大后一定也要像猴哥一样，在水中拿下棒子。”（@两色风景嘎）
0,2012-7-30,有群众基础的项目未必就能拿金牌,其实，有群众基础的项目未必就能拿金牌，你看美国篮球那么猛，射击不也就是那回事嘛··· （via 人人网 刘柏柏）
0,2012-7-30,奥运会加入了中国队,奥运会加入了中国队的感觉就像。。。。一帮朋友开开心心周末聚在一起打个麻将，突然来了一个职业赌徒，想方设法赢走大家的钱。。。。(@邹伟V__V )
0,2012-7-31,我很理解这种感受,《社会动物》提到的心理实验：把中年男人的大脑电波图形作对比，发现他们在看恐怖电影时，与向別人描述他们的妻子时-------两种状态下的脑电波图形一致。作者布鲁克斯在其后加了一句＂我很理解这种感受＂ （@梁冬）
0,2012-7-31,训练量,这两天进村训练比较累！奥委会应该不让运动员把计划发到微博，那我就给你大家说说训练量吧！清早，打一出电梯，就得向隔壁的韩国队说三十七句“啊尼啊瑟哟”！然后“宫尼鸡哇”十五句！“蹦属”二十二句！“good摸根”二十六句！“古得摸零”将近一百句！啊你们说我们能不累吗？这只是一个上午的量！（@冯喆小胖）
0,2012-8-1,药,据说一位澳大利亚的记者认为，叶诗文药检合格只能说明目前的技术还不足，难以检测出叶诗文服用的禁药。对此，微博里一网友一针见血地吼道：外国SB媒体该停止了吧！！！我们真有那么逆天的药，肯定会给男足吃的好吗！！！！（@Elvasu）
0,2012-8-1,一个洞100块钱,朋友讲他们租房到期，中介检查的时候说有一个门上有3个洞，一个洞需要扣100块钱，他问：确定一个洞100块钱吗？中介说：确定！只见他拿起菜刀咔咔嚓把三个洞连成了一个。回头还对中介说：能省二百就省二百吧。（@Scswga）
0,2012-8-1,为什么金牌和铜牌待遇差这么多,?“麻麻为什么金牌和铜牌待遇差这么多？”“孩子，你知道世界第一高峰么？”“恩，珠穆朗玛峰嘛。”“那世界第三高峰呢？”“干城章嘉峰啊，麻麻我们不要讨论这个问题了，继续讨论金牌和铜牌的事情啊。”“。。。我没什么可说的，让你整天看那些没用的地理书。。”(nyliulei)
0,2012-8-2,船票,家里电话响了，老太太接的，对方说：您有一张人民法院的传票……老太太说：到哪的船票啊，没听我孩子说过要坐船啊。（糗百）
0,2012-8-2,其实这次中国羽毛球队这事不算啥,其实这次中国羽毛球队这事不算啥，给你们看看这个：1976年蒙特利尔奥运会，苏联五项全能运动队整个被取消参加资格。原因在于其运动员鲍里斯-奥尼申科的重剑中被发现了一个神秘按钮，可以对电子记分牌进行操控。（@majunpu）
0,2012-8-2,体操杂技,Larysa Latynina 那个时代的体操多好，成熟女性们在器械上像跳芭蕾一样做体操，而不是像现在一向让一群未成年没胸没屁股的小女孩们表演杂技动作。（@arthur369）
0,2012-8-2,donate your sister,donate your sister，捐你妹。福布斯解释：动词+你妹是中国人一种骂人方式。
0,2012-8-2,中央电视台,中央电视台，它是一个复杂的综合体。它的一端是柴静，另一端是李瑞英。在柴静和李瑞英的中间，还分布着无数个不同的小点，渐次演变，从崔永元到黄健翔到白岩松到邱启明到鲁健到董卿到倪萍到赵忠祥到朱军，最后形成一张复杂的难以用任何标签去定义的光谱。(@假装在纽约)
0,2012-8-2,新黑五类,爱网络，爱自由，爱kindle，爱大排档，爱翻墙，也爱小泽玛丽亚。不迷信什么旗手，不羡慕高帅富，不感谢国家，我只代表我自己。我和你一样，我是新黑五类。（@pufei）
0,2012-8-2,奥运问答,【奥运问答】问：举重为何频频失利？答：国人已经不堪重负。问：为何中国乒乓很强大？答：因为国人面对困难善于推和挡。问：为何中国跳水是梦之队？答：因为他们是股民。问：为什么中国射击成绩好？答：大家都习惯睁只眼闭只眼。问：为什么游泳能拿金牌？答：全国各地到处是泳池，游不好要命的。
0,2012-8-3,沉默倒是真的,有人说中国精神是勤劳、宽容、沉默，我不同意。当下中国养着几千万懒虫，再加上其家属，勤什么劳？看看网上的声音，一言不合即怒斥痛骂，不共戴天，宽什么容？沉默倒是真的，特别是乌云遮天的时代，唱赞歌的满地都是，说真话的寥寥无几，正如雷海宗所言：中国知识分子一言不发的本领，可考世界第一名。（@慕容雪村）
0,2012-8-3,想不到,“英国人发明乒乓球时想不到还有中国这个神一般的国度吧……” “中国蹴鞠的时候一样没有料到今天……”。
0,2012-8-3,道歉,索马里奥运代表团刚刚向奥组委致歉，说他们刚知道原来帆船和射击是分开比的……
0,2012-8-4,94年,【94年，永远无法超越的颠峰】阿甘正传、肖申克的救赎、低俗小说、这个杀手不太冷、燃情岁月、夜访吸血鬼、真实的谎言、天生杀人狂、四个婚礼和一个葬礼、变相怪杰、新少林五祖、大话西游、重庆森林、东邪西毒、国产凌凌漆、九品芝麻官、赌神2、阳光灿烂的日子、活着。（@Scswga）
0,2012-8-4,62%,中华民族复兴任务2010年已完成62%。【最右】@blogtd:就剩下些三八还没搞定。
0,2012-8-4,中国好声音,中国好声音：1、每个人都穿着压箱底的、最土的衣服。2、每个人都有段辛酸的往事。3、每个人都曾被人看不起，都曾怀疑自己是否还该唱歌，直至来到好声音的舞台。4、每个人都没想到有老师会为自己转过身来，每个人都觉得选择很艰难。5、所有人都是灰姑娘变公主，青蛙变王子。（@晶报彭健）
0,2012-8-5,菲尔普斯要是中国人,焦刘洋得了一枚金牌就升至正团级，菲尔普斯要是中国人，估计能当海军司令员了~~
0,2012-8-5,英国人开奥运的目的,伦敦奥运出了不少乌龙事件，如按某些人逻辑：朝鲜队配韩国旗是歧视朝鲜、匈牙利国歌走调是打击匈牙利、立陶宛国歌失声是讨厌立陶宛、日本队开幕式被引出体育场是鄙视日本、美国国旗飘落是攻击美国、日本体操申诉成功是为伤害本国民众…原来英国人开奥运的目的，就是为了得罪全世界人民。
0,2012-8-5,第四名,BBC：德比郡有位老人觉得在奥运会上拿到第四名的运动员们太惨烈了。当初他年轻时奥运会只有84个国家参加，现在有200多个，竞争太激烈，第四名和第三名往往差之分毫，媒体和公众的反应却天差地别，太不公平。于是自己花钱定做了一批第四名奖牌，要送给各国运动员……(xie107)
0,2012-8-5,好了62%,七八年没犯胃病了，昨夜疼了一夜，遵医嘱吃了药、喝热粥，好了62%。(@张泉灵)
0,2012-8-5,为什么她能穿,今天在南田温泉更衣室，一小萝莉指着我问妈妈：妈妈，为什么这个阿姨也穿奶罩？你不是说，等我有胸了才能穿吗？为什么她能穿？（@糗事百科）
